Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
3,194533,892418,13,-1,42.7826,-16.0534,27.2111,28.8477,0.818563,2.1038,13,-1,108.56,-22.8483,21.2248,103.984,1.9192,2.39301,-13,1,9.98212,-2.25721,9.41713,2.41955,0.247324,1.80605,-13,1,12.0796,-5.02329,6.52249,-8.83907,-0.932513,2.22707,88.385608,62.885752,11.382842
4,194533,892432,-13,1,95.3136,-15.2963,-41.5677,-84.3968,-1.40052,-1.9234,-13,1,35.3939,7.84913,18.9307,-28.8571,-1.14269,1.17775,13,-1,40.9074,4.54096,19.5478,-35.6465,-1.33885,1.34254,13,-1,16.7726,3.91501,5.12957,-15.4813,-1.6091,0.918886,91.996337,33.621575,5.202372
6,194533,892443,-13,1,44.2356,-28.5251,-0.918602,-33.7973,-1.00583,-3.1094,13,-1,50.9902,25.0072,-11.8556,-42.8261,-1.2208,-0.442703,-13,1,60.2283,-7.45509,11.9602,-58.5561,-2.1316,2.12819,13,-1,18.3191,3.32388,-4.65539,-17.4028,-1.83175,-0.950746,82.627741,31.097668,10.049666
9,194533,892471,-13,1,39.4146,14.8537,-4.45275,-36.2359,-1.58485,-0.29125,-13,1,23.5766,-9.59187,0.970044,-21.5151,-1.54269,3.0408,13,-1,34.6281,-4.89967,3.38582,-34.112,-2.44598,2.53691,13,-1,20.3185,-5.20682,-2.28222,-19.5067,-1.94666,-2.7285,38.431546,20.815219,4.823764
10,194533,892477,13,-1,27.1914,21.0368,-15.627,7.25352,0.273372,-0.638904,-13,1,21.7713,-6.32882,20.5427,-3.45301,-0.159956,1.86965,-13,1,11.6454,8.22033,8.06078,-1.74763,-0.151219,0.775599,13,-1,46.1054,-5.40663,-6.75494,45.2862,2.35734,-2.24578,93.813996,43.205848,16.367416
21,194533,892554,-13,1,183.181,-122.675,70.3035,-116.462,-0.751055,2.6212,-13,1,56.722,56.3233,-6.16105,-2.66384,-0.046998,-0.108954,13,-1,46.8461,-22.3537,25.6543,32.198,0.842851,2.28755,13,-1,43.6636,-28.9662,6.04772,-32.1073,-0.940249,2.93576,268.273032,91.214934,23.686986
24,194533,892579,13,-1,75.2687,13.8227,7.29733,-73.6277,-2.25401,0.485735,-13,1,18.9069,-14.1856,3.00166,12.1333,0.761148,2.93307,-13,1,16.6923,12.6181,-4.76872,-9.83182,-0.676155,-0.361333,13,-1,7.70829,-6.49609,-0.035221,-4.14802,-0.601583,-3.13617,91.107568,28.032557,14.424686
26,194533,892610,13,-1,180.356,34.1363,32.9901,173.996,2.01014,0.768326,13,-1,30.7412,17.6057,-20.5927,14.5255,0.513298,-0.863437,-13,1,38.8616,6.83676,9.50764,37.055,1.86914,0.947379,-13,1,16.2891,6.59665,1.92786,14.768,1.50828,0.28433,91.140685,20.484384,5.383493
28,194533,892621,-13,1,59.6965,-38.1449,-45.182,8.19798,0.138201,-2.27194,13,-1,59.6046,55.0026,7.15102,-21.8237,-0.38396,0.129287,13,-1,44.6564,-7.60891,43.1026,8.85718,0.201005,1.74553,-13,1,29.6225,-25.9309,1.82943,14.2028,0.522288,3.07116,192.505309,77.010631,38.612632
34,194533,892655,13,-1,73.9051,30.4297,36.8012,56.4061,1.00389,0.879886,-13,1,80.8836,20.5346,36.1931,69.358,1.28384,1.05472,-13,1,61.8287,15.4864,11.2199,58.7968,1.84177,0.62698,13,-1,10.9906,5.18503,4.72155,-8.46194,-1.02023,0.738647,88.052896,43.773161,19.940983
38,194533,892687,-13,1,97.265,48.686,60.7743,-58.2806,-0.691889,0.895389,13,-1,65.0873,-4.72071,64.6832,5.49021,0.084552,1.64365,13,-1,28.2905,-21.9613,-14.8105,-9.93427,-0.36676,-2.54826,-13,1,34.0706,-10.691,-24.1253,-21.5515,-0.745666,-1.98793,189.155102,89.93946,74.165005
43,194533,892700,13,-1,92.5247,-18.0816,-25.82,-86.9896,-1.73958,-2.18172,-13,1,114.519,21.6522,22.8212,-110.114,-1.96581,0.811676,13,-1,9.39159,-8.8866,2.29706,1.98564,0.214679,2.88864,-13,1,9.34956,-7.44762,4.22121,-3.75733,-0.42591,2.62595,106.076015,53.555621,32.017351
46,194533,893004,-13,1,68.1439,-58.8995,32.5051,-10.8559,-0.160677,2.63731,13,-1,75.3431,46.8694,-39.2187,-44.065,-0.669815,-0.696761,-13,1,203.015,19.2457,-31.1991,-199.678,-2.39655,-1.01807,13,-1,52.1191,25.2759,13.2071,-43.6243,-1.21112,0.481499,261.334345,166.21822,51.7267
47,194533,893013,13,-1,177.035,-44.7394,27.6039,169.05,1.88454,2.58877,-13,1,87.7262,26.8955,-28.5899,78.4546,1.44306,-0.815926,13,-1,24.7766,-2.79692,8.94447,22.9357,1.6275,1.87386,-13,1,35.9745,2.79317,6.2795,35.3117,2.33915,1.15227,109.328466,31.303691,16.550765
51,194533,893037,13,-1,27.1152,26.2049,-6.48708,-2.53862,-0.093899,-0.242674,13,-1,16.9134,-11.5478,12.2728,1.4416,0.085443,2.32577,-13,1,50.1743,-9.84,0.225538,-49.1993,-2.31217,3.11868,-13,1,24.8251,4.21522,2.69682,-24.3153,-2.28442,0.569158,91.887744,54.679407,30.676375
52,194533,893040,-13,1,238.285,88.633,-48.8319,215.73,1.50108,-0.503569,-13,1,147.355,-53.0653,58.9337,124.195,1.23086,2.30385,13,-1,184.045,-30.7421,-17.3746,180.625,2.33476,-2.62718,13,-1,66.4961,-16.8255,7.58727,63.8831,1.955,2.71796,251.038338,116.321477,32.390707
54,194533,893045,13,-1,72.6001,49.6304,37.5373,-37.397,-0.56966,0.647545,-13,1,92.3741,11.6379,-34.323,-84.9674,-1.58785,-1.24389,-13,1,54.9128,-2.97743,-14.5315,-52.8713,-1.98325,-1.77289,13,-1,45.341,8.08583,-9.13299,-43.6693,-1.98748,-0.846138,132.674098,73.521475,11.85747
60,194533,893110,13,-1,161.355,30.7112,-18.6948,157.298,2.18187,-0.546813,-13,1,103.327,-20.1694,29.1296,97.0625,1.73268,2.1764,-13,1,49.0326,-9.02496,-6.3375,47.7763,2.17231,-2.52938,13,-1,12.8546,2.17266,5.23464,11.5372,1.45946,1.17738,90.307068,33.325136,14.123941
61,194533,893112,13,-1,126.248,47.4213,-32.1935,-112.487,-1.42676,-0.596412,-13,1,27.4231,-19.4269,16.929,-9.38164,-0.356481,2.42479,13,-1,51.5009,-11.0291,12.9012,-48.6236,-1.77479,2.27812,-13,1,10.367,-9.21088,-3.51913,-3.19983,-0.319076,-2.77664,127.253257,62.781056,16.427149
63,194533,893132,13,-1,83.987,-3.95344,78.1658,-30.4678,-0.38007,1.62133,-13,1,86.5648,-15.4612,-63.3595,56.9208,0.788489,-1.81014,-13,1,47.6436,42.1537,-8.92995,-20.328,-0.455817,-0.208757,13,-1,37.0112,-11.6877,-11.7262,-33.1015,-1.44334,-2.35455,253.468585,103.607951,77.075565
64,194533,893133,-13,1,65.4302,4.90097,-46.6563,-45.61,-0.861597,-1.46614,13,-1,29.2722,-3.75789,23.4733,-17.0802,-0.667752,1.72954,13,-1,32.1266,8.5799,-4.019,-30.6976,-1.89173,-0.438066,-13,1,7.97673,-4.14271,6.34544,-2.48805,-0.322694,2.14918,92.272806,30.736941,7.279399
65,194533,893140,-13,1,453.747,-71.1722,46.7801,-445.682,-2.35712,2.56012,13,-1,116.927,43.0126,-49.3479,-96.8841,-1.18362,-0.853885,13,-1,216.157,19.1833,58.9782,-207.069,-1.92046,1.25633,-13,1,45.1428,21.7902,-36.5372,15.1022,0.347936,-1.03304,389.977798,93.807449,89.457742
66,194533,893159,-13,1,98.8764,19.2733,-54.3216,-80.3383,-1.13438,-1.22985,-13,1,162.401,10.1085,51.9891,-153.522,-1.78591,1.37876,13,-1,93.4407,-35.8372,-25.2546,-82.517,-1.38966,-2.52772,13,-1,35.583,0.165267,32.9373,-13.4628,-0.398134,1.56578,208.50004,63.211527,62.107035
68,194533,893181,-13,1,45.0164,-30.5173,-30.3351,13.2266,0.302739,-2.35919,-13,1,41.7771,-20.7531,-24.4309,26.7909,0.760351,-2.27498,13,-1,28.4691,20.7289,7.98278,17.8063,0.733933,0.367599,13,-1,11.0243,-5.86265,-8.65172,3.50719,0.329585,-2.16635,88.253023,51.721148,4.131275
74,194533,893231,-13,1,67.7378,-3.54139,30.3349,60.462,1.43452,1.68701,13,-1,24.3728,-3.88904,-23.5386,-4.98311,-0.207378,-1.73454,-13,1,17.6676,3.27113,-8.23963,15.2821,1.31284,-1.19288,13,-1,9.03721,7.13898,2.84891,4.7517,0.584362,0.3797,91.673776,25.516432,22.966663
78,194533,893256,-13,1,101.591,67.4969,-27.0909,-70.9291,-0.86375,-0.381682,-13,1,56.6496,-54.6876,-3.63634,14.3252,0.25848,-3.0752,13,-1,24.1967,-22.9684,5.63017,5.12094,0.214888,2.90121,13,-1,49.6761,9.33919,13.4815,-46.8906,-1.77293,0.964959,209.913505,53.956032,11.114952
79,194533,893262,-13,1,64.7105,45.4511,44.6146,-11.453,-0.178872,0.77611,13,-1,56.6917,-44.6053,26.0715,23.3362,0.437578,2.61265,-13,1,37.674,27.4421,-25.7798,-1.28407,-0.034097,-0.754175,13,-1,32.6929,-18.1702,-27.1167,1.8285,0.055988,-2.16115,190.268505,68.206925,58.433627
107,200519,864700,13,-1,98.9729,-26.1289,9.89272,94.9476,1.93743,2.77966,-13,1,18.1774,17.4755,-3.62439,3.4461,0.191907,-0.204499,13,-1,76.8555,1.33025,-14.4794,75.4675,2.34907,-1.47918,-13,1,19.1682,5.3247,-4.47093,17.8624,1.67259,-0.698459,92.305951,35.189619,18.848298
108,200519,864701,-13,1,135.821,18.9284,-27.3121,131.693,2.08572,-0.964757,13,-1,44.2032,-7.77456,27.7909,33.4834,0.990297,1.84357,-13,1,26.3674,8.01775,-0.083721,25.1185,1.85959,-0.010442,13,-1,38.9351,3.05943,-6.71594,38.2292,2.34717,-1.14334,86.184418,27.897669,4.976772
115,200519,865731,13,-1,54.7622,-15.8832,-7.71764,51.8367,1.79783,-2.68929,-13,1,11.4515,9.54017,4.11422,-4.81491,-0.448275,0.407155,13,-1,6.57717,-3.39669,-5.58767,0.69883,0.106667,-2.117,-13,1,19.0025,-3.06191,-4.18724,18.2805,1.97231,-2.20219,61.049271,16.376124,4.915879
120,200519,865769,-13,1,11.8841,-11.2439,2.7361,2.70343,0.231544,2.90289,13,-1,8.54379,2.73903,7.93044,-1.60963,-0.19069,1.23824,13,-1,27.4106,2.57201,6.58853,26.4822,2.03074,1.19861,-13,1,6.98992,0.253881,-5.59884,4.17568,0.689179,-1.52548,42.776943,20.858231,13.413824
124,200519,865797,-13,1,71.8361,46.0448,40.9902,36.8794,0.567313,0.727388,13,-1,71.352,-45.3185,23.5577,49.8234,0.863929,2.66221,13,-1,90.9504,35.9619,31.1939,77.4961,1.26366,0.714517,-13,1,48.9298,-38.7867,-17.3403,24.2697,0.544003,-2.72118,196.102143,43.192398,38.497356
125,200519,865815,-13,1,45.0199,31.3341,5.76094,-31.8083,-0.880242,0.181825,-13,1,28.4645,-19.4839,5.31458,-20.0587,-0.876569,2.8753,13,-1,20.584,-15.0727,-5.4118,12.9313,0.738482,-2.79688,13,-1,8.62753,-2.91472,-8.00603,-1.35313,-0.158156,-1.91995,94.234348,60.687524,20.20916
131,200519,865875,13,-1,92.3367,-24.2724,69.5495,-55.6757,-0.697792,1.90658,13,-1,80.6307,46.1113,11.6249,-65.1146,-1.11999,0.24696,-13,1,37.9536,-11.8549,35.8088,4.20183,0.111166,1.8905,-13,1,27.8645,9.27379,-25.9222,-4.29634,-0.155428,-1.22723,183.691071,60.674615,43.822937
136,200519,865941,13,-1,47.7244,23.1939,-24.08,34.0558,0.894472,-0.80414,-13,1,25.2423,-14.9734,19.8448,4.3755,0.17511,2.21719,-13,1,9.29967,2.71235,7.46308,-4.83926,-0.576891,1.2222,13,-1,12.2157,0.624249,7.18426,-9.85941,-1.11877,1.48412,90.120168,46.417454,17.230176
138,200519,865954,13,-1,45.1056,-36.4144,22.8553,-13.6429,-0.312232,2.58109,-13,1,34.6819,16.4786,-25.0285,17.4601,0.553899,-0.988545,13,-1,13.2651,6.03523,3.07164,11.4058,1.29282,0.470783,-13,1,4.77728,4.77465,-0.049243,0.10703,0.022413,-0.010313,96.185612,42.50922,12.954883
140,200519,865956,13,-1,64.2169,-3.5645,24.4882,-59.2573,-1.60736,1.71534,-13,1,23.8266,7.28337,-22.437,3.35109,0.141585,-1.25691,13,-1,28.41,-0.824356,-13.3204,-25.08,-1.38828,-1.6326,-13,1,16.5,4.19476,-1.60283,-15.8768,-1.97546,-0.364983,89.879049,30.597489,18.599666
147,200519,865998,-13,1,31.753,29.8935,10.1256,3.47781,0.109969,0.326592,13,-1,108.473,-25.0347,0.462837,105.544,2.14562,3.12311,13,-1,8.41507,-7.50888,-2.90946,2.44009,0.298555,-2.77194,-13,1,6.76824,-0.007763,-6.70219,0.937259,0.139392,-1.57195,107.286833,30.613504,23.654092
148,206859,832404,13,-1,101.776,47.6419,27.7516,85.5484,1.22305,0.527456,13,-1,47.3266,-26.7078,13.5448,36.6474,1.03111,2.67224,-13,1,31.3242,-10.0661,3.44242,29.4622,1.74289,2.81208,-13,1,10.4724,-3.90395,-1.004,9.66492,1.60854,-2.88987,91.957531,45.860849,10.076831
154,206859,832432,13,-1,221.944,-89.6866,39.7318,199.09,1.45679,2.72457,13,-1,86.5079,14.2862,-54.2138,65.8815,0.999936,-1.31314,-13,1,15.4158,1.0624,-15.1707,-2.5215,-0.165052,-1.50088,-13,1,15.1815,-1.37478,-9.31913,11.9051,1.05619,-1.71726,180.090007,96.140538,9.31885
155,206859,832438,13,-1,32.3508,4.65349,-24.2041,-20.9539,-0.77135,-1.38085,-13,1,27.7192,1.65205,23.2606,14.9852,0.60502,1.49989,13,-1,22.6752,-12.1744,-0.724379,19.1157,1.23157,-3.08216,-13,1,8.25235,6.46942,2.91846,4.20943,0.562906,0.423782,89.316201,48.440567,13.199134
159,206859,832476,13,-1,109.565,-96.683,32.8183,-39.748,-0.380083,2.81435,-13,1,93.396,-45.8342,-38.3483,-71.7736,-1.01662,-2.44489,13,-1,61.7404,54.2623,10.3883,27.56,0.480177,0.189158,-13,1,72.6147,55.0505,1.79299,-47.3193,-0.778161,0.032558,308.870045,159.783186,109.33985
163,206859,832543,13,-1,52.3345,46.753,-6.76737,22.5222,0.460328,-0.143749,13,-1,136.957,-38.4761,-9.75818,-131.078,-1.90991,-2.89321,-13,1,36.9929,14.2589,33.1811,-8.01004,-0.220013,1.16493,-13,1,49.3317,-20.4345,1.3975,44.8786,1.52597,3.07331,265.508655,154.054482,57.867474
168,206859,832586,-13,1,51.8834,34.1069,29.0823,26.1307,0.554176,0.706049,-13,1,41.7535,-27.2049,28.2102,-14.4021,-0.359682,2.33805,13,-1,36.7791,-14.3405,-31.2342,13.0946,0.372337,-2.00122,13,-1,29.2289,2.23595,19.2161,21.9103,0.972076,1.45496,145.690206,66.561963,24.854161
169,206859,832614,-13,1,185.642,15.8843,70.677,-170.926,-1.59377,1.34972,13,-1,75.7546,-19.7092,-47.8422,-55.33,-0.929554,-1.96157,13,-1,186.704,32.925,-21.5234,-182.513,-2.23925,-0.578978,-13,1,14.727,-6.22975,-6.97249,11.3776,1.0267,-2.3,236.081261,94.466888,50.770337
173,206859,832681,13,-1,116.315,10.3992,-42.3967,107.812,1.63593,-1.33026,-13,1,94.402,24.673,29.4364,86.2349,1.54819,0.873206,13,-1,30.3486,-23.2324,-19.5041,-0.933107,-0.030756,-2.44321,-13,1,19.9718,-4.34902,19.3388,-2.44104,-0.12284,1.792,177.640176,78.043025,57.165294
176,206859,832709,13,-1,49.6232,31.6221,17.2465,34.1329,0.84385,0.4993,13,-1,16.0254,-11.3717,-9.86009,-5.50136,-0.357826,-2.42727,-13,1,12.9201,-5.50739,-9.99017,-6.06491,-0.509342,-2.07462,-13,1,11.8177,-7.2787,-6.03435,-7.08892,-0.692964,-2.44939,88.316527,48.879647,4.03143
178,206859,832713,13,-1,76.5051,4.3935,-45.5856,61.2834,1.1015,-1.47471,-13,1,60.0041,-2.69597,26.9275,53.5549,1.43418,1.67058,-13,1,60.0967,-7.28019,13.3708,58.1362,2.04976,2.06939,13,-1,52.2297,8.23087,8.09713,50.9374,2.19001,0.777208,108.47907,49.136348,15.027428
182,206859,832744,13,-1,33.4723,9.0902,-30.7147,9.71395,0.298796,-1.28305,-13,1,50.8607,-8.8967,24.7853,43.5125,1.27641,1.91542,13,-1,27.593,1.32236,9.676,25.8067,1.6989,1.43497,-13,1,36.2672,-7.70603,-0.635498,35.4332,2.2271,-3.05931,93.865234,42.902003,10.241081
184,206859,832758,-13,1,89.0193,-0.093953,18.16,-87.1472,-2.2722,1.57597,-13,1,51.4789,4.0723,-12.8089,-49.6932,-2.01854,-1.26297,13,-1,25.3717,2.18217,-10.3927,-23.0422,-1.51711,-1.36383,13,-1,16.7817,-2.90738,-3.84191,-16.0749,-1.91978,-2.21861,48.073543,18.028698,6.176056
188,206859,832790,13,-1,214.809,-88.8667,72.7899,181.514,1.23841,2.45532,-13,1,142.72,85.7702,-41.7649,106.152,0.958879,-0.453145,-13,1,32.9565,-14.4341,12.604,26.8126,1.13753,2.42378,13,-1,14.1389,-3.49288,3.90877,13.1309,1.64906,2.30006,231.713388,46.62253,4.959565
192,206859,832817,-13,1,81.3901,11.6493,-59.3086,54.5079,0.810222,-1.37685,-13,1,66.0784,2.92464,59.6752,-28.2252,-0.456403,1.52183,13,-1,42.3211,-18.1293,-6.02682,37.7634,1.43314,-2.82065,13,-1,4.52632,3.01185,-2.96061,1.62479,0.37581,-0.77682,182.678397,92.466989,11.762164
193,206859,832823,-13,1,66.5189,-49.3465,-38.1333,-23.1414,-0.363044,-2.48368,-13,1,145.148,39.9654,22.9598,-137.635,-1.81406,0.521453,13,-1,162.365,-29.5233,31.6226,-156.496,-1.99748,2.32188,13,-1,121.52,27.6368,-9.42595,-117.96,-2.1043,-0.328693,236.575908,117.709004,32.090429
197,206859,832872,-13,1,272.904,-50.8674,-1.71402,268.116,2.36367,-3.10791,-13,1,96.4855,16.3594,8.75111,94.6849,2.33253,0.491197,13,-1,11.2344,-0.323424,-8.64607,7.16537,0.75451,-1.60819,13,-1,16.2888,-7.30273,-3.33141,14.1734,1.3337,-2.71361,90.425168,31.191919,23.15059
203,206859,832922,13,-1,103.405,26.6446,55.5521,83.0463,1.10732,1.12357,-13,1,55.8238,19.3355,-33.0691,40.6062,0.923184,-1.0417,13,-1,49.2281,-35.3009,6.85203,-33.6198,-0.834604,2.94987,-13,1,34.9643,0.240551,-20.1625,28.5641,1.14759,-1.55887,212.097391,129.941053,15.528158
204,206859,832934,-13,1,38.5682,4.40559,-37.7771,-6.40128,-0.167523,-1.4547,13,-1,42.9817,4.20863,32.5425,27.7613,0.768212,1.44218,-13,1,8.4534,1.46442,8.02523,2.21361,0.268126,1.39031,13,-1,12.6839,-5.00006,6.11786,9.92182,1.05117,2.25599,96.527523,40.146266,8.315652
207,206859,832952,13,-1,41.2814,30.8822,-11.8445,-24.7011,-0.690589,-0.366236,-13,1,98.326,-7.54737,29.5194,-93.486,-1.83981,1.82111,-13,1,42.2214,-10.6462,9.4653,-39.7454,-1.74987,2.41485,13,-1,15.3444,0.994109,7.89096,-13.1219,-1.27512,1.44548,90.571869,49.032744,10.641204
211,206859,832972,-13,1,179.788,82.5763,-14.0511,159.083,1.39763,-0.168545,13,-1,85.4663,-79.2215,11.3348,29.9993,0.366592,2.99948,-13,1,69.2037,6.08837,22.3429,65.214,1.75863,1.30476,13,-1,19.35,-11.1535,-15.8113,0.11851,0.006125,-2.18514,245.836782,61.298816,43.493615
221,206859,842631,-13,1,139.406,22.9009,44.4908,130.116,1.68385,1.09543,13,-1,84.6496,-29.7391,-35.3671,70.9246,1.21395,-2.26996,13,-1,176.565,-34.8424,-29.9832,170.476,2.02151,-2.43101,-13,1,106.526,27.4674,22.6402,100.402,1.76015,0.689358,185.162963,38.953636,17.333883
238,206859,842750,-13,1,31.5043,15.7488,17.8812,20.6095,0.782577,0.848722,13,-1,10.9451,-7.48817,-7.93438,0.870499,0.079705,-2.32727,13,-1,42.1443,-1.2601,-8.512,-41.2564,-2.27134,-1.71777,-13,1,8.35374,-7.20281,-2.84433,-3.13099,-0.394032,-2.7655,90.069142,68.557403,5.943898
248,206859,842785,-13,1,160.49,63.5718,68.4409,-130.505,-1.1363,0.822265,-13,1,62.0463,-16.6573,-50.0868,-32.6126,-0.58407,-1.89186,13,-1,157.688,-36.7762,-2.7963,-153.314,-2.13207,-3.0657,13,-1,50.0547,-25.6373,0.673208,-42.9853,-1.28864,3.11534,235.490648,125.127124,51.196245
251,206859,842821,-13,1,56.0875,-36.0152,37.1432,21.6586,0.407276,2.34078,13,-1,50.3156,-4.62798,-46.2769,19.2009,0.401943,-1.67047,13,-1,73.7808,29.394,-3.20639,-67.5966,-1.56473,-0.108653,-13,1,24.4861,7.17229,1.37305,-23.3715,-1.88,0.18915,198.096038,116.447104,59.624417
254,206859,842845,13,-1,77.4127,-12.3698,29.3394,70.5613,1.5363,1.96979,-13,1,52.1099,15.3595,-24.4589,43.3737,1.19575,-1.01006,-13,1,51.3679,-8.89747,2.44686,50.5321,2.40177,2.87322,13,-1,8.44234,5.20038,-6.12362,2.59216,0.317303,-0.866748,89.085232,21.404867,13.989792
265,206859,843259,-13,1,536.514,-307.791,-103.348,427.12,1.08787,-2.81765,-13,1,115.772,91.5562,42.2835,56.8573,0.537527,0.432649,13,-1,69.8206,-45.7266,-39.2956,35.2114,0.555074,-2.43169,13,-1,41.7662,-2.7034,-23.8697,34.1662,1.15086,-1.68357,437.972042,92.571235,91.099499
267,206859,843267,-13,1,56.0427,38.4503,34.9988,20.9147,0.392127,0.738441,13,-1,64.9686,-25.5923,-19.678,56.3802,1.32413,-2.4861,13,-1,13.7403,11.6252,-6.45581,3.45866,0.257252,-0.506924,-13,1,20.7905,-5.34817,-10.0046,17.4223,1.21444,-2.06172,119.110861,30.876341,8.333355
268,206859,843269,-13,1,87.8244,-33.967,-32.7909,-74.0547,-1.2322,-2.37381,-13,1,63.9143,-44.8907,14.1434,-43.2415,-0.822732,2.83637,13,-1,72.0316,28.3448,36.3895,-55.3256,-1.01562,0.909036,13,-1,41.7201,30.7692,26.664,9.10177,0.221727,0.714042,203.432165,111.87104,77.061493
269,206859,843271,13,-1,58.9257,0.954187,-21.5358,54.8409,1.66345,-1.52652,-13,1,71.8987,-4.42418,16.533,69.8319,2.11399,1.83227,-13,1,13.076,3.83559,3.60864,11.9681,1.55929,0.754921,13,-1,20.5553,4.46402,-1.00219,20.0394,2.18299,-0.220842,49.677894,13.147322,11.109795
272,206859,843305,13,-1,303.45,95.1701,28.0755,-286.769,-1.7831,0.286867,13,-1,132.176,-62.482,-68.1832,-94.4334,-0.896214,-2.31259,-13,1,34.275,-18.407,26.4739,-11.6226,-0.353074,2.17835,-13,1,16.8084,-3.65228,16.3931,-0.661303,-0.039365,1.79001,286.241129,127.092164,78.085795
275,206859,843328,13,-1,86.4944,0.259124,-26.9071,82.2023,1.83567,-1.56117,13,-1,23.1623,-17.4395,13.4153,7.23697,0.323258,2.48589,-13,1,14.7128,-9.3615,-11.2144,-1.7483,-0.119395,-2.26638,-13,1,7.23804,-4.22449,5.84382,0.617664,0.085553,2.19673,90.662953,47.264672,4.716273
279,206859,843375,13,-1,53.1467,-20.3522,-23.9084,42.8805,1.11789,-2.27602,-13,1,18.5565,9.83882,13.675,-7.77989,-0.446794,0.947118,-13,1,16.1525,16.0649,1.6106,0.463948,0.028732,0.099922,13,-1,10.2076,-3.37308,9.4618,1.8112,0.179344,1.91325,90.631198,49.07204,14.650286
282,206859,843403,-13,1,42.0916,-33.876,17.1292,-18.1851,-0.4624,2.67344,13,-1,48.1303,13.9589,-14.9288,-43.5751,-1.50117,-0.818962,13,-1,42.9583,10.8399,2.26344,-41.5064,-2.03176,0.205849,-13,1,22.5095,2.1854,-4.98682,-21.8408,-2.09748,-1.15777,92.410231,52.570657,7.312389
283,206859,843414,-13,1,287.618,-267.819,34.9739,-98.8634,-0.358318,3.01174,-13,1,260.608,230.452,-45.9748,-112.671,-0.46277,-0.196914,13,-1,68.4894,55.4394,27.4204,-29.4173,-0.459305,0.45932,13,-1,30.2288,0.086982,-18.1449,-24.177,-1.09807,-1.566,589.839665,117.999998,77.703638
295,206859,849510,13,-1,222.779,-0.915233,44.1184,218.365,2.30228,1.59154,13,-1,71.4382,3.46109,14.6586,69.8323,2.23852,1.33893,-13,1,12.8711,5.0497,-11.5532,2.58386,0.203521,-1.15874,-13,1,45.0891,-3.54816,9.65854,43.8991,2.15736,1.92285,93.627254,75.066536,7.242197
296,206859,849531,13,-1,16.4674,-15.2579,-3.61998,5.02558,0.315233,-2.90865,13,-1,60.3544,2.62829,10.3563,59.401,2.41665,1.32226,-13,1,9.29567,7.55343,5.39492,-0.488638,-0.052618,0.620216,-13,1,15.9662,7.74316,0.847054,-13.9368,-1.34519,0.108961,88.008026,59.369676,24.096528
302,206859,849586,-13,1,45.5414,-36.948,-10.2611,24.5675,0.603388,-2.8707,13,-1,40.7317,26.2016,-4.25988,30.8931,0.992575,-0.161171,-13,1,11.2024,8.40273,7.35369,0.894301,0.080005,0.718917,13,-1,13.7793,9.85422,4.47134,8.52989,0.723472,0.425967,90.021764,41.812319,10.826362
306,206859,849609,-13,1,87.6416,-51.926,67.448,-20.8683,-0.24277,2.22689,13,-1,131.537,72.1381,-12.5943,109.267,1.19039,-0.172844,-13,1,62.9596,-17.7276,-34.6807,49.466,1.06004,-2.04334,13,-1,24.8553,11.0422,-22.1151,2.60131,0.105044,-1.1077,272.630823,126.244101,61.808802
312,206859,849651,13,-1,103.357,-0.990298,48.7585,-91.1276,-1.38327,1.5911,-13,1,67.4415,20.3368,-42.5483,-48.212,-0.89708,-1.12493,13,-1,40.6935,-26.6666,29.1083,-9.87671,-0.247652,2.31244,-13,1,41.1462,5.53289,-35.8558,-19.4099,-0.512295,-1.41769,188.116396,60.996175,20.053017
313,206859,849662,13,-1,29.0649,6.65809,23.3056,-16.0398,-0.621059,1.29252,-13,1,40.4416,9.78154,-12.3699,37.24,1.59451,-0.901719,-13,1,12.094,-11.2927,-1.45511,-4.07568,-0.350718,-3.01345,13,-1,11.255,-6.51736,-9.14982,-0.684894,-0.06093,-2.18973,91.37776,29.368511,28.115814
317,206859,849677,13,-1,66.7327,-23.4638,15.1982,60.5946,1.51613,2.56681,-13,1,32.2458,22.0563,-3.49195,23.2617,0.910538,-0.157016,13,-1,48.5166,20.3776,-5.88603,43.6344,1.46892,-0.281194,-13,1,24.775,-8.38932,-14.3336,18.3836,0.954979,-2.10033,90.626957,33.47737,12.605343
326,206859,849746,13,-1,39.7161,5.25147,-36.9862,-13.4834,-0.353521,-1.42975,-13,1,70.6561,-16.4389,17.8479,-66.3588,-1.73106,2.31512,13,-1,19.7788,-12.7101,2.81518,-14.8902,-0.979491,2.92362,-13,1,9.50577,5.10945,0.200959,-8.01259,-1.23135,0.039311,91.293836,22.365426,17.333322
329,206859,849782,13,-1,81.2052,-14.5044,56.849,-56.1434,-0.85059,1.82061,-13,1,57.3071,17.3195,-29.5987,45.9134,1.10191,-1.04137,13,-1,15.388,3.46882,8.57409,12.2977,1.09637,1.18636,-13,1,12.7979,-4.17627,3.54638,11.5654,1.49216,2.43758,161.393707,54.825506,27.55777
