Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
1,1,180917,13,-1,54.9142,-15.3741,-47.6319,22.5918,0.437299,-1.88301,-13,1,52.3848,16.0317,37.7622,32.5755,0.728018,1.16931,-11,1,25.2407,-8.34432,-13.6039,19.555,1.03208,-2.12099,11,-1,25.3475,-1.31938,-6.02052,24.5867,2.09208,-1.78653,118.806892,91.497546,11.49658
6,1,180962,13,-1,32.586,-4.52107,-17.2004,-27.3046,-1.21418,-1.82783,-13,1,16.7844,2.968,-12.0898,-11.2576,-0.812071,-1.33006,11,-1,31.4243,29.2104,10.9634,3.74737,0.119821,0.359054,-11,1,109.092,-21.6522,14.8457,-105.886,-2.10276,2.54057,127.326571,92.678448,9.490273
7,1,180965,11,-1,80.9847,-19.5167,38.9687,68.2573,1.23091,2.03511,-11,1,47.0142,-2.10259,-38.9402,26.2598,0.630723,-1.62474,-11,1,57.1311,20.2269,3.57882,53.3107,1.68206,0.175121,11,-1,42.5575,2.74336,-8.96776,41.5113,2.19327,-1.27392,126.339794,49.863812,33.68359
14,1,181002,11,-1,96.7729,24.2202,-63.2392,-69.1317,-0.896052,-1.20504,-11,1,35.9095,-18.8443,9.32851,-29.1095,-1.12888,2.68193,-11,1,20.3073,-18.9643,-5.21142,5.05801,0.254424,-2.87341,11,-1,17.6519,8.89629,-14.0962,5.80874,0.341787,-1.00781,126.890994,44.785841,33.695901
18,1,181026,-11,1,66.3432,-46.2065,-21.0475,-42.7011,-0.764362,-2.71417,11,-1,33.4341,29.9236,14.8894,0.850408,0.025441,0.46171,11,-1,17.5683,-17.1716,2.48677,-2.75632,-0.158198,2.99777,-11,1,18.4646,8.41446,-14.3759,7.96689,0.461699,-1.04124,127.079525,33.847597,24.768499
19,1,181030,13,-1,124.459,47.3492,-44.023,-106.348,-1.27255,-0.749012,-13,1,18.082,-3.27032,15.5813,8.57178,0.515293,1.77768,-11,1,35.4352,11.7172,-12.5225,-31.0089,-1.35439,-0.81861,11,-1,14.6692,7.74721,12.4045,1.1377,0.077713,1.01252,126.352602,89.475525,35.203482
26,1,181083,13,-1,54.5469,-30.2547,-0.141573,45.3871,1.19485,-3.13691,-13,1,35.507,13.0443,16.0024,-28.8878,-1.13754,0.886888,13,-1,17.8782,9.13712,-11.0949,10.6318,0.684891,-0.881866,-13,1,15.6778,10.6003,3.52942,-10.998,-0.87029,0.321408,122.245376,39.179937,9.404659
32,1,181127,13,-1,50.2287,13.5316,-20.4453,43.8384,1.34462,-0.986138,-13,1,107.918,16.639,16.2366,105.384,2.21647,0.773157,-11,1,23.6753,-16.1623,-11.541,12.8881,0.610344,-2.52149,11,-1,15.4577,-0.793955,14.3554,5.67751,0.38529,1.62605,102.907243,42.603706,29.854219
34,1,181150,13,-1,29.4788,7.13796,-23.2602,-16.6434,-0.639548,-1.27304,-13,1,20.5955,12.365,15.5643,5.38736,0.267807,0.899451,-11,1,83.1589,-18.8554,32.8541,-74.0303,-1.42302,2.09181,11,-1,15.2619,7.66471,-8.92875,9.71882,0.752776,-0.861428,126.522155,69.663717,44.058424
37,1,181182,11,-1,36.7124,20.1313,25.1836,-17.559,-0.520759,0.896432,-11,1,35.1795,13.3331,-18.8806,-26.5207,-0.981858,-0.955935,11,-1,25.185,-1.91736,14.2789,20.6572,1.15749,1.70428,-11,1,24.3769,-2.53694,-13.348,20.2393,1.18899,-1.75862,117.673181,48.500197,43.961947
39,1,181192,13,-1,26.1291,-8.77644,24.6048,0.547815,0.020969,1.91342,-13,1,23.9082,-5.14714,7.72511,22.0323,1.59918,2.15854,-11,1,54.1985,22.233,-23.5528,43.4561,1.10362,-0.814215,11,-1,24.4885,-16.4083,-9.75301,-15.3406,-0.735535,-2.6053,118.039637,65.253035,27.473271
49,1,182138,13,-1,80.3233,56.818,-49.6606,27.5201,0.357054,-0.71828,-13,1,32.6726,-3.7283,30.3214,11.5844,0.370653,1.69314,-11,1,13.499,-12.1627,4.71072,3.47883,0.263654,2.77207,11,-1,17.5197,-2.73144,-9.78202,14.2755,1.14123,-1.84309,124.308106,89.701676,19.984745
50,1,182153,-13,1,71.9554,-54.458,40.9231,-23.1775,-0.333999,2.49716,13,-1,27.4032,19.3182,-19.1692,3.20561,0.117518,-0.781526,13,-1,17.8192,-14.5857,-9.0626,4.75794,0.273649,-2.58563,-13,1,13.6956,13.5405,-0.105512,-2.04928,-0.150767,-0.007792,123.943824,44.023569,15.380688
55,1,182173,-11,1,51.5399,-14.2764,38.8756,-30.6796,-0.685771,1.92274,11,-1,76.7843,-31.833,23.1642,-65.9235,-1.28782,2.51253,11,-1,30.2189,-27.1522,12.9329,-2.9463,-0.097809,2.69707,-11,1,21.0368,1.18467,-18.8535,9.25678,0.472266,-1.50804,125.505915,73.48434,33.961017
56,1,182181,-13,1,118.363,-25.2974,71.8707,90.5783,1.00879,1.90924,13,-1,65.6718,-35.6966,-26.4222,48.3776,0.943132,-2.5044,11,-1,33.1584,-1.26845,21.1182,25.5321,1.02034,1.63079,-11,1,42.8159,-15.9696,1.51431,39.6973,1.63779,3.04705,123.11709,93.670867,26.605239
59,1,182200,-13,1,162.496,-8.69057,-41.6275,156.833,2.01613,-1.77661,13,-1,95.1678,-25.6644,-9.6166,91.136,1.91658,-2.78308,13,-1,58.7656,6.77202,24.5423,52.9642,1.47899,1.30156,-13,1,57.1386,18.6478,-12.801,52.471,1.57815,-0.601581,114.097388,48.486343,37.007905
61,1,182204,13,-1,69.0862,49.3081,7.86272,47.747,0.850104,0.15813,-13,1,41.9161,-39.7937,-0.574527,13.1559,0.324826,-3.12716,-13,1,18.0474,-1.09475,16.4967,7.23595,0.424778,1.63706,13,-1,18.8282,-9.73981,-13.0679,9.42621,0.550176,-2.2113,125.438981,40.635342,23.242931
62,1,182232,-13,1,109.521,20.2488,-35.6249,-101.567,-1.63926,-1.05395,13,-1,44.5054,-4.77379,36.7269,-24.6793,-0.624892,1.70005,-13,1,49.755,-26.566,-8.60194,-41.1801,-1.18066,-2.82845,13,-1,17.4475,6.65398,-6.45192,-14.7818,-1.24626,-0.769982,124.611623,52.672257,9.473034
66,1,182252,-13,1,113.666,-48.638,5.99547,-102.559,-1.48438,3.01894,13,-1,33.1405,27.795,3.64978,-17.6747,-0.594788,0.130564,13,-1,48.4393,19.505,-3.91828,-44.1651,-1.53789,-0.198247,-13,1,56.4853,4.39698,11.9933,-55.0219,-2.16669,1.21939,122.064482,42.881944,24.366797
68,1,182257,13,-1,52.6359,46.9413,3.31252,23.5812,0.482203,0.07045,-13,1,84.4561,-17.9305,32.2135,75.9842,1.47059,2.0787,-13,1,36.4388,7.25821,-14.6042,32.5855,1.44278,-1.10956,13,-1,33.008,-1.50983,-15.2606,29.2293,1.40081,-1.66941,123.993778,45.415933,41.406703
76,1,182293,-13,1,12.6904,5.31233,-10.9371,3.63233,0.294463,-1.11864,13,-1,7.68485,7.67593,-0.221031,0.277423,0.036119,-0.028787,11,-1,149.893,-25.4297,39.8411,142.246,1.82146,2.13889,-11,1,21.7328,-2.50755,-21.5091,-1.84073,-0.084902,-1.68685,125.549355,92.87208,10.327916
92,1,182382,13,-1,22.5927,5.53809,-21.5235,4.06008,0.181683,-1.31896,-13,1,102.169,16.9811,-11.5501,-100.083,-2.2873,-0.597297,11,-1,84.6148,12.2699,28.9839,-78.5432,-1.64555,1.17034,-11,1,17.7217,-9.91268,-3.33317,-14.307,-1.11926,-2.81722,123.396119,68.877454,34.468582
93,1,182387,13,-1,16.0059,13.3968,7.07158,-5.16674,-0.33478,0.485682,-13,1,14.3853,-9.41208,-9.41479,5.44992,0.398731,-2.35605,-11,1,65.9809,15.5713,25.0864,-59.0058,-1.44293,1.01529,11,-1,29.5997,-17.2857,-22.5912,8.18452,0.283896,-2.22392,115.367315,80.893037,30.036248
102,1,183113,-13,1,38.5996,-12.042,-31.9537,17.9964,0.505249,-1.93119,13,-1,70.0723,-22.2813,22.48,62.5165,1.43247,2.35175,-11,1,90.6874,22.7148,10.9505,87.111,1.95315,0.449214,11,-1,41.8389,-2.24252,17.071,38.1319,1.53572,1.70141,123.714392,63.713538,25.944508
104,1,183147,-13,1,44.843,-41.725,13.0528,9.97642,0.226258,2.83841,13,-1,45.0421,29.9092,-27.1308,-19.9533,-0.47595,-0.736727,-13,1,17.62,12.6131,-5.51512,10.9975,0.731796,-0.412204,13,-1,16.3182,-10.5789,5.32207,-11.2265,-0.844124,2.67548,122.183088,31.183815,25.803021
105,1,183151,-13,1,30.4915,8.27555,20.6175,20.8844,0.83834,1.1891,-13,1,21.5675,6.73809,7.60212,19.0251,1.38527,0.845578,13,-1,33.0488,-4.09044,-7.83473,31.8449,1.99366,-2.05196,13,-1,9.56802,-6.57702,-3.08568,6.22554,0.776513,-2.70292,50.640773,32.803602,17.646575
106,1,183161,-13,1,96.6484,-34.3185,44.0323,78.8943,1.14563,2.23285,13,-1,78.2517,36.1744,-17.6579,67.1038,1.28397,-0.454109,13,-1,16.6418,-5.85305,-14.0273,6.77603,0.432224,-1.96609,-13,1,14.5358,-4.39934,-8.7845,10.7125,0.943862,-2.03509,125.127723,54.600463,29.073848
114,1,183233,13,-1,26.851,-14.8016,11.6265,-19.1495,-0.893628,2.47576,-13,1,17.9475,9.54738,-4.51314,-14.5113,-1.12286,-0.441578,-11,1,55.3961,7.98335,40.0551,-37.4243,-0.820932,1.37407,11,-1,25.8635,-12.6515,-20.9714,-8.31027,-0.33311,-2.11362,93.820469,64.229997,28.207258
118,1,183253,-13,1,154.64,41.5842,40.3298,-143.38,-1.63794,0.770086,13,-1,55.4907,-22.2311,-24.6742,-44.4542,-1.10171,-2.30416,-11,1,29.9895,-8.71945,16.8341,-23.2369,-1.03231,2.04871,11,-1,22.2396,-11.6836,-4.28543,-18.4317,-1.18423,-2.79004,123.953807,90.849238,20.441455
138,1,184606,13,-1,38.7968,34.5471,-0.787426,17.6369,0.490479,-0.022789,-13,1,148.305,-26.0907,-17.8492,144.897,2.22733,-2.5416,-13,1,72.0611,-6.33419,13.6265,70.4769,2.24978,2.00593,13,-1,26.9692,-10.4173,5.33696,24.2966,1.47701,2.66814,124.882205,59.704457,24.600421
141,1,184624,-13,1,70.4485,-37.9871,-15.7272,57.2068,1.13298,-2.74906,13,-1,39.6123,-22.9873,-32.2561,0.50417,0.012728,-2.18996,13,-1,31.3507,22.192,7.24808,20.9245,0.806108,0.315686,-13,1,31.9402,-19.922,12.0755,21.8509,0.836823,2.59667,125.242625,62.853209,29.436834
151,1,184701,-13,1,154.911,18.4359,46.4955,146.614,1.79649,1.1933,13,-1,17.7158,-8.80323,-15.07,-3.03938,-0.17328,-2.09948,-11,1,57.2285,-32.5329,6.99319,46.5597,1.13751,2.92986,11,-1,10.4024,-5.3636,3.56886,8.16732,1.05863,2.55448,125.850799,90.033273,5.584828
152,1,184702,13,-1,55.9566,33.734,19.2661,40.2737,0.907087,0.518913,-13,1,140.077,-14.3022,-35.2659,134.808,1.9773,-1.95608,-13,1,45.6084,-24.6066,-2.1589,38.3401,1.22335,-3.05408,13,-1,22.7629,-4.28968,9.33364,20.3131,1.43352,2.0016,122.924731,39.803177,29.001487
155,1,184715,-13,1,146.726,-47.5902,-19.2705,-137.449,-1.71105,-2.75685,13,-1,66.2674,26.7087,26.3123,-54.6412,-1.17089,0.777922,13,-1,123.175,-26.093,-16.7262,-119.212,-2.05675,-2.57155,-13,1,36.5711,-1.86672,-7.99366,-35.6377,-2.17436,-1.80021,125.974053,38.376826,15.70683
156,1,184716,13,-1,59.9155,-49.8309,18.3419,27.7544,0.501413,2.7889,-13,1,75.6929,30.3972,-6.99512,68.9673,1.53423,-0.226186,-13,1,16.1843,9.38301,-13.0365,1.9818,0.123072,-0.94694,13,-1,20.1372,6.2115,-2.09467,19.0401,1.78783,-0.325249,125.168983,56.945227,3.909529
157,1,184720,-11,1,119.392,-105.533,-21.7064,51.4391,0.460931,-2.93874,11,-1,96.2871,-70.3496,35.2604,55.4873,0.656859,2.67697,-11,1,27.4766,-27.1909,-3.56554,-1.7038,-0.062089,-3.01121,11,-1,20.7832,-5.98179,19.2121,-5.20159,-0.25571,1.87264,122.893261,48.816679,29.025524
170,1,186002,-11,1,75.3286,0.323913,-38.6829,-64.6369,-1.28596,-1.56242,-11,1,43.0386,17.9518,23.651,-31.1557,-0.915797,0.921542,11,-1,29.0368,-21.5088,5.95334,-18.576,-0.757732,2.87157,11,-1,27.826,4.83978,16.616,-21.7892,-1.05322,1.28737,110.032777,49.474503,8.817125
171,1,186020,-13,1,93.6896,67.5889,-46.9076,-44.8236,-0.520942,-0.606696,13,-1,68.3653,-25.8212,-35.4802,-52.4235,-1.01255,-2.19991,11,-1,13.9884,3.60074,12.7914,-4.36921,-0.323143,1.2964,-11,1,7.80335,0.901811,-7.69788,0.906432,0.116686,-1.45418,124.666633,90.953295,20.41256
173,1,186064,-11,1,49.4556,45.0514,-7.719,-18.885,-0.402233,-0.16969,11,-1,28.3853,6.2464,27.6229,-1.91887,-0.067704,1.34841,11,-1,33.2416,-20.227,7.59962,25.2611,0.996033,2.78219,-11,1,13.8504,-7.52708,9.91368,6.07418,0.470442,2.2202,116.374247,78.625105,18.866711
174,1,186084,13,-1,95.3036,52.3894,18.9386,-77.3269,-1.13104,0.34688,-13,1,56.3227,-37.1717,-2.47848,-42.2417,-0.972943,-3.07501,-11,1,37.9453,-0.173661,-19.142,-32.7628,-1.30663,-1.57987,11,-1,38.061,-13.021,1.94422,-35.7116,-1.7234,2.99337,128.264547,90.506192,24.866674
177,1,186104,13,-1,86.3842,-32.7747,-28.4255,74.6996,1.31183,-2.42714,-13,1,32.6742,28.1074,16.6601,-0.110567,-0.003384,0.535057,-13,1,19.1452,13.3838,8.82169,10.4679,0.613769,0.582768,13,-1,15.9782,-14.3346,-4.37461,5.53817,0.361593,-2.84539,124.416373,27.291534,14.39217
181,1,186121,13,-1,19.5887,-16.0132,-2.60336,10.9775,0.633431,-2.98043,-13,1,10.529,-4.97924,-9.26467,0.471628,0.044825,-2.06395,-11,1,77.036,-67.4398,35.7148,-10.5294,-0.137542,2.65456,11,-1,37.6372,19.724,-7.0218,-31.2764,-1.19135,-0.342012,122.6335,91.116036,13.944915
185,1,186172,13,-1,196.388,17.3504,39.7936,-191.53,-2.19007,1.15964,-13,1,8.2335,-6.85311,-4.17208,1.84607,0.228109,-2.59474,-11,1,52.5476,-23.382,17.7381,-43.5878,-1.1865,2.4926,11,-1,21.7796,12.9191,-12.2459,-12.5494,-0.656752,-0.758656,125.275736,67.163079,47.260035
190,1,186185,-13,1,26.6183,15.1696,-14.1466,-16.6818,-0.735977,-0.750515,13,-1,71.0328,8.55824,16.1688,68.6365,2.0327,1.08398,11,-1,42.3646,-13.9121,28.1306,28.4584,0.813923,2.03008,-11,1,14.8138,2.78437,-13.4135,5.63669,0.400649,-1.36612,126.998586,79.179207,42.029452
191,1,186228,13,-1,49.6656,18.8888,28.4936,36.0276,0.918961,0.985397,-13,1,42.8179,-7.37172,-26.1558,-33.0892,-1.02722,-1.84551,13,-1,23.0986,-11.8826,-18.4741,-7.14452,-0.319781,-2.14238,-13,1,13.4826,3.68897,-12.5724,-3.17725,-0.240178,-1.28539,125.57049,65.657591,18.467669
193,1,186234,13,-1,71.108,-38.3197,32.3078,50.4395,0.885849,2.44111,-13,1,21.7891,11.8628,16.6688,-7.49526,-0.358617,0.952278,11,-1,32.4563,28.2392,-9.93795,12.5377,0.407437,-0.338385,-11,1,35.414,6.30714,15.3783,31.2711,1.38929,1.18158,123.666582,60.720578,38.263816
198,1,186288,11,-1,76.6155,-44.077,-12.275,61.453,1.10446,-2.86998,11,-1,29.2891,26.2675,7.76564,10.3713,0.370124,0.287449,-11,1,18.2873,2.51607,-15.6964,-9.03971,-0.541756,-1.41185,-11,1,21.4563,8.48731,11.0767,16.2986,0.995318,0.916986,121.77678,61.234617,17.345935
201,1,232203,13,-1,14.4362,10.952,9.1078,-2.34376,-0.163807,0.69372,-13,1,17.5483,-2.10162,-9.33445,-14.7099,-1.21533,-1.79225,-11,1,121.09,32.1802,32.1722,-112.215,-1.63455,0.785274,11,-1,70.485,-41.1313,-16.5126,-54.8059,-1.03916,-2.75983,125.925455,92.085039,25.569519
202,1,232210,-13,1,58.6902,44.8279,-2.39721,-37.8054,-0.76524,-0.053425,-13,1,49.8966,16.5607,18.905,-43.1046,-1.30844,0.851402,13,-1,22.7036,-11.3307,-14.8463,12.9091,0.645447,-2.22269,13,-1,28.5242,-11.7701,-5.90811,-25.3017,-1.40783,-2.67638,123.900532,67.717973,35.756552
204,1,232263,13,-1,110.267,5.74131,38.7677,103.068,1.69443,1.42377,-13,1,55.3651,-11.615,-34.5781,41.6501,0.97819,-1.89486,-13,1,49.1385,17.8192,-7.24591,45.2167,1.59028,-0.386214,13,-1,10.5219,6.32772,-5.84295,6.04317,0.654019,-0.745588,109.253092,43.278636,20.11547
215,1,232323,-13,1,88.2165,16.1222,58.5562,-63.9797,-0.918648,1.30212,13,-1,54.1898,-2.78859,-33.392,-42.5878,-1.06062,-1.65411,-11,1,35.8011,9.45468,29.6095,-17.7653,-0.544283,1.26172,11,-1,23.7966,14.9151,6.42852,-17.3923,-0.930599,0.406948,124.70908,90.066087,20.571921
220,1,232368,-13,1,39.2206,0.517662,39.0878,-3.18147,-0.081296,1.55755,13,-1,33.5871,6.59743,-21.7162,24.7581,0.944175,-1.27585,-11,1,47.8352,25.3625,-4.87081,40.2644,1.22709,-0.189737,11,-1,23.2064,-21.9955,3.42541,6.55739,0.290471,2.9871,125.102994,66.955307,53.302937
224,1,232400,11,-1,82.762,18.643,-57.3003,56.7332,0.839414,-1.25624,-11,1,68.8077,-49.4929,9.58612,46.8301,0.830221,2.95027,-11,1,53.7957,-7.94809,-18.6654,49.8237,1.63074,-1.97336,11,-1,17.6629,-12.5384,6.57986,10.558,0.68964,2.65832,129.043513,37.529506,8.634208
237,1,232505,13,-1,84.4284,-44.5373,-31.7975,-64.2923,-0.999779,-2.52156,-13,1,37.3765,28.2192,-22.2483,-10.2801,-0.282311,-0.667635,-11,1,54.7233,-12.9864,-14.7406,-51.0755,-1.68371,-2.29301,11,-1,13.9389,8.39252,-11.0416,1.39421,0.100358,-0.920872,118.443726,78.026675,39.502425
239,1,232524,13,-1,33.9297,-31.4971,10.4032,-7.13578,-0.213498,2.82258,-13,1,18.582,-10.5253,12.7325,8.50777,0.494596,2.26157,11,-1,57.5776,-54.6759,13.9442,-11.4582,-0.201696,2.89188,-11,1,63.8845,-18.1146,-43.1223,43.5151,0.831259,-1.96849,126.217589,87.037799,21.317917
240,1,232531,13,-1,123.191,-59.0003,89.1777,61.1743,0.544758,2.15529,-13,1,81.363,-15.6039,65.741,45.3273,0.628618,1.80384,11,-1,270.484,-129.165,207.85,115.223,0.454986,2.12683,-11,1,84.3828,-11.9232,44.9223,70.4292,1.20324,1.83023,121.912369,87.544221,30.563996
249,1,232565,13,-1,79.4991,-65.0401,-24.6504,-38.4999,-0.528563,-2.77932,-13,1,48.2624,-22.8555,-31.9906,27.9907,0.662419,-2.19115,-11,1,21.097,-11.6532,17.1001,4.10771,0.197224,2.16898,11,-1,8.47958,4.30071,6.40849,-3.51261,-0.440722,0.979734,120.362065,72.654788,16.361755
250,1,232568,-13,1,99.1061,7.65579,40.6175,-90.0756,-1.52105,1.3845,13,-1,32.0714,-8.63303,-30.5305,-4.68237,-0.14705,-1.84637,11,-1,11.929,-11.8704,-0.808664,-0.860065,-0.072224,-3.07357,-11,1,35.4666,11.2669,-1.2946,-33.6045,-1.80671,-0.114401,122.978249,90.143003,32.461496
260,1,232671,13,-1,28.0639,3.61191,-12.7559,-24.7349,-1.38193,-1.29486,-13,1,8.27715,8.00297,0.599342,2.02322,0.249506,0.07475,11,-1,130.741,46.7753,-8.54025,-121.788,-1.66978,-0.180591,-11,1,75.9083,-33.532,26.7416,-62.6304,-1.17252,2.46838,124.446661,90.482666,22.850912
269,1,232712,-13,1,28.8272,20.7724,9.88854,-17.3701,-0.697162,0.444298,13,-1,7.85509,-6.50286,4.1853,-1.37378,-0.176723,2.56972,11,-1,59.9522,-10.3682,-46.2193,-36.7497,-0.713687,-1.79147,-11,1,67.2961,6.87653,29.0501,-60.3122,-1.45268,1.33836,115.483834,80.399902,24.34265
275,1,232747,13,-1,97.1876,36.2937,-39.7735,80.909,1.19624,-0.831113,-13,1,135.93,1.43037,38.5091,130.353,1.93298,1.53367,-11,1,18.2744,-13.4275,-1.3891,12.3177,0.818118,-3.03851,11,-1,18.2635,3.999,-11.8602,13.3004,0.924984,-1.24559,124.862405,91.03559,20.354128
276,1,232751,13,-1,33.8377,-5.19329,-23.365,-23.9183,-0.880874,-1.78951,-13,1,48.1087,4.83156,-20.0395,-43.4685,-1.49122,-1.33421,-13,1,11.802,-11.715,-1.41555,0.177373,0.015031,-3.02134,13,-1,37.867,-5.07397,-5.93255,-37.0534,-2.26148,-2.27835,59.849006,24.88744,15.278693
280,1,232768,-13,1,49.2272,8.29824,-48.5172,-0.727713,-0.014784,-1.4014,13,-1,44.172,2.37128,38.8309,20.9212,0.514742,1.50981,13,-1,36.7018,8.95026,2.70004,35.491,2.0441,0.29299,-13,1,12.8557,-4.72548,-3.00289,11.5719,1.47313,-2.5755,124.866221,61.470188,30.119237
290,1,232835,13,-1,28.2653,-15.5729,-7.57239,-22.3396,-1.07239,-2.689,-13,1,13.3225,11.6167,6.3376,-1.53717,-0.115901,0.499426,11,-1,71.0705,35.7401,-30.0631,-53.5712,-0.981641,-0.699339,-11,1,50.456,-39.3944,20.1662,-24.2325,-0.523336,2.66847,126.828714,92.757598,33.797466
292,1,232843,13,-1,51.4694,-9.55706,-44.1163,24.7287,0.523575,-1.78413,-13,1,39.3196,4.49063,29.0098,26.1588,0.802246,1.41722,-11,1,38.5495,29.6577,7.09915,23.5814,0.711662,0.234948,11,-1,24.4586,-12.0311,10.7564,18.3786,0.976208,2.41208,121.932664,73.479452,39.74747
299,1,232888,-13,1,50.4019,-12.1205,-42.1901,-24.7676,-0.537908,-1.85055,13,-1,44.0844,39.6829,17.5305,-7.83404,-0.179613,0.415985,-11,1,14.0518,-10.5204,-8.31554,4.19831,0.308173,-2.47272,11,-1,34.6941,7.37718,11.0257,-32.0576,-1.61577,0.981118,125.625892,80.604046,39.784393
313,1,232988,11,-1,111.026,18.7407,32.0544,104.633,1.75925,1.04174,11,-1,75.3745,19.6068,-28.5723,66.9367,1.41264,-0.96938,-11,1,35.3712,-4.34736,-20.4488,28.532,1.11734,-1.78028,-11,1,18.6362,-16.9291,-7.75108,-0.794995,-0.042685,-2.71223,131.035898,73.729381,22.680799
317,1,233016,13,-1,219.067,-16.0403,-44.62,213.874,2.21165,-1.9159,13,-1,111.038,3.61483,-39.9299,103.546,1.67749,-1.48051,-13,1,16.9808,7.34867,15.1933,1.86974,0.110559,1.12029,-13,1,31.6038,-1.65198,-13.3009,28.6207,1.50259,-1.69436,124.445169,90.728868,6.424614
327,1,233066,13,-1,62.8359,-45.2768,-4.69328,-43.3165,-0.846737,-3.0383,-13,1,45.071,20.3042,-24.1215,-32.2068,-0.896483,-0.871114,-13,1,29.7253,15.4379,24.0241,-8.25226,-0.2851,0.999639,13,-1,19.8976,0.935924,-8.63672,-17.9007,-1.4704,-1.46285,119.261654,68.148354,13.635013
328,1,233067,13,-1,51.5795,42.7477,-1.18196,28.8386,0.631539,-0.027643,-13,1,43.674,-38.1641,-4.39711,20.7744,0.517376,-3.02688,13,-1,27.8092,-19.2474,19.0891,-6.20324,-0.226881,2.36032,-13,1,14.4131,2.32997,-9.35321,10.7152,0.958154,-1.32666,125.700763,37.223572,25.44669
332,1,233092,-13,1,26.6183,16.9891,11.3553,-17.0573,-0.759556,0.589191,13,-1,17.5054,3.59202,10.7568,-13.3348,-1.00041,1.24851,11,-1,91.1868,-19.9316,-27.7998,-84.5277,-1.63644,-2.19282,-11,1,24.2712,3.54621,12.8197,20.302,1.20928,1.30092,128.239313,93.341978,10.521107
336,1,233405,13,-1,23.1844,16.1829,-13.2004,10.0683,0.465154,-0.684242,-13,1,10.6901,5.10179,-4.29553,-8.35389,-1.04921,-0.699811,-11,1,71.9647,71.7022,6.09516,0.744913,0.010351,0.084803,11,-1,52.7152,-8.23917,12.4916,-50.5467,-1.93161,2.15387,125.074921,93.230015,19.63153
338,1,233464,-13,1,55.7272,55.3667,-6.30574,0.518783,0.00931,-0.113402,13,-1,40.5446,-35.2891,-13.3162,14.8731,0.384761,-2.78077,13,-1,20.2165,3.15419,19.9563,-0.70096,-0.034687,1.41404,-13,1,11.9154,-6.27487,9.63115,3.13557,0.269505,2.14824,125.629924,46.436839,26.202981
341,1,233486,13,-1,70.1717,50.2805,48.7387,4.52373,0.064556,0.76983,-13,1,24.1869,-6.02098,-23.0973,3.90585,0.162914,-1.8258,-11,1,25.6894,17.1912,17.8369,6.80067,0.271185,0.803831,11,-1,31.5408,-7.20634,13.7519,-27.4549,-1.33497,2.05348,128.887446,78.842254,41.846731
342,1,233487,13,-1,50.8894,-21.0765,41.2571,21.056,0.440142,2.04309,-13,1,42.2214,26.2465,-19.3905,-26.7912,-0.748985,-0.636284,-13,1,17.524,-14.202,-8.89717,5.12073,0.300989,-2.58194,13,-1,15.0608,11.3577,-5.4256,-8.26945,-0.617068,-0.445652,125.132496,41.272684,4.699636
345,1,233510,-13,1,88.86,-4.12094,58.9005,-66.4065,-0.966851,1.64065,13,-1,53.2596,-22.0001,-32.2178,-36.2572,-0.830538,-2.16992,13,-1,14.0606,-6.92728,-10.7163,-5.90445,-0.447619,-2.14465,-13,1,10.7764,10.464,1.70488,1.92801,0.180867,0.161509,125.220051,45.350745,8.618256
350,1,233528,-13,1,58.0778,-44.557,-32.929,17.4177,0.309414,-2.50515,13,-1,26.2387,-13.0764,-21.2447,-8.13216,-0.32047,-2.12255,13,-1,42.6672,8.63554,19.449,-36.9816,-1.31986,1.15294,-13,1,13.4158,9.00189,0.402359,-9.93859,-0.952333,0.044667,124.571072,91.075502,28.194371
351,1,233529,11,-1,99.573,31.5011,-42.3199,-84.4482,-1.24936,-0.930917,-11,1,38.2119,20.3315,16.1074,-28.0594,-0.93802,0.669991,11,-1,29.1091,-23.4684,1.87129,-17.1194,-0.674772,3.06202,-11,1,38.6138,-8.46948,14.9292,-34.5892,-1.45041,2.08683,121.5817,67.398006,29.552716
354,1,233543,11,-1,120.725,43.7312,44.4928,103.357,1.27867,0.79403,11,-1,113.961,49.7503,6.95844,102.291,1.45974,0.138966,-11,1,187.277,28.205,-37.9455,181.211,2.05332,-0.931594,-11,1,69.5657,12.9354,-7.15264,67.9772,2.23058,-0.505105,128.689845,93.105324,27.59085
356,1,233552,13,-1,33.3512,16.5814,28.1011,6.90459,0.210064,1.03772,-13,1,33.2654,28.0751,0.705762,17.8287,0.598466,0.025133,11,-1,71.0657,-20.5366,-42.0352,53.4941,0.979252,-2.02525,-11,1,24.0907,-11.6413,-10.783,18.1265,0.978523,-2.39445,127.099062,31.654344,10.002531
361,1,233631,-13,1,46.075,15.1216,-43.19,-5.37233,-0.117133,-1.23402,13,-1,42.9628,13.23,39.7061,-9.70483,-0.229854,1.24917,-13,1,17.7189,-15.7313,7.81473,-2.32485,-0.131971,2.68054,13,-1,11.444,5.11393,0.966734,10.1915,1.42479,0.186835,116.519728,52.522696,31.130112
