Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
106278,200519,671171,11,-1,32.9945,5.0856,-30.9192,10.3333,0.324072,-1.40778,-11,1,23.7056,-9.79742,9.4211,-19.4218,-1.15467,2.37577,11,-1,29.7366,4.98783,12.5072,-26.5133,-1.42971,1.19133,-11,1,21.905,0.123453,7.64969,-20.5255,-1.71307,1.55466,92.659008,56.858797,9.977101
106280,200519,671175,-11,1,40.9352,-31.1861,-8.97606,-24.9508,-0.708157,-2.86135,11,-1,20.4115,6.96694,17.7431,-7.2988,-0.374113,1.19664,-11,1,14.3178,13.3639,-3.9118,-3.33212,-0.23707,-0.284759,11,-1,34.7874,7.29793,-6.94117,-33.2975,-1.91102,-0.760349,86.245403,38.94926,22.101129
106281,200519,671183,11,-1,187.944,-52.2029,20.7325,179.354,1.8778,2.76354,-11,1,145.654,-48.525,-8.71583,137.056,1.74647,-2.96387,11,-1,234.26,41.4287,-17.4811,229.904,2.33433,-0.39929,-11,1,69.8984,35.8576,11.6279,58.8627,1.22841,0.31358,199.767091,103.138024,88.936814
106288,200519,671297,-11,1,72.5138,1.12077,71.9083,9.28409,0.128739,1.55521,-11,1,101.506,15.5,-44.1643,90.0702,1.40929,-1.23326,11,-1,169.725,-7.62357,41.3543,164.433,2.07273,1.7531,11,-1,38.9608,-10.565,-21.5869,30.6648,1.06368,-2.02594,239.795229,125.025221,28.397309
106296,200519,673465,-11,1,48.3376,-46.9749,0.561284,11.383,0.239994,3.12964,-11,1,54.5008,16.8608,-14.4038,-49.7854,-1.54815,-0.706975,11,-1,57.2541,18.1167,9.88557,-53.405,-1.67931,0.499506,11,-1,41.4981,14.1978,-14.0876,-36.3601,-1.35911,-0.781502,154.536127,91.879411,4.283121
106304,200519,673542,11,-1,59.8978,35.2348,33.6551,34.8365,0.664876,0.762471,-11,1,36.8882,-18.351,0.22585,31.9989,1.32271,3.12929,-11,1,27.1812,-11.6653,-3.6862,24.2725,1.43647,-2.83553,11,-1,13.5852,-10.8839,-0.157299,8.12846,0.690548,-3.12714,90.213427,42.880001,5.046313
106305,200519,673548,-11,1,149.573,-20.1067,-39.2159,-142.933,-1.8927,-2.04457,11,-1,219.965,19.5089,34.085,-216.43,-2.40801,1.05095,-11,1,33.3102,32.6393,2.11629,6.30592,0.191621,0.064748,11,-1,61.4308,-23.8153,7.55265,-56.1207,-1.54863,2.83449,219.180907,126.357547,44.368059
106306,200519,673559,11,-1,121.41,-58.0327,-48.8094,94.8163,1.04783,-2.44231,-11,1,174.768,13.5721,50.1951,166.853,1.8825,1.30672,-11,1,110.238,-12.6393,31.4955,104.884,1.8467,1.95243,11,-1,28.3755,27.9075,-3.28465,3.94304,0.139864,-0.117159,223.714011,95.189133,26.705779
106307,200519,673567,11,-1,296.721,12.1202,107.181,-276.422,-1.67026,1.45819,11,-1,204.721,-0.945665,-106.837,-174.63,-1.26712,-1.57965,-11,1,168.525,-71.3956,-44.1705,-146.124,-1.32118,-2.58756,-11,1,154.136,70.348,43.9513,-129.913,-1.23092,0.558434,387.794753,92.314279,91.612905
106318,200519,673673,11,-1,82.9623,45.8313,-59.0933,-35.9197,-0.463539,-0.911127,11,-1,59.076,-28.407,40.6716,32.0754,0.608333,2.18048,-11,1,20.9612,-15.5847,10.2501,9.56167,0.492451,2.55982,-11,1,33.1408,-0.056778,12.201,30.813,1.65663,1.57545,192.658078,95.706096,12.000774
106323,200519,673698,-11,1,154.17,60.7228,5.9228,141.584,1.57847,0.097231,11,-1,81.795,-30.4825,20.5091,73.0795,1.43876,2.54934,11,-1,104.638,-26.5068,25.089,98.066,1.7145,2.38367,-11,1,97.3024,17.4485,-20.5397,93.4956,1.95721,-0.866593,159.165937,40.639189,11.811616
106324,200519,674336,-11,1,370.769,217.52,-113.84,277.84,0.971497,-0.482156,-11,1,362.155,-144.33,139.04,-301.651,-1.19764,2.37486,11,-1,117.988,-89.4423,36.3061,-67.8463,-0.655001,2.756,11,-1,110.959,32.123,-8.65221,105.855,1.87445,-0.263103,960.181667,92.807881,86.683586
106328,200519,674381,11,-1,76.2531,1.44932,54.3853,-53.4291,-0.868637,1.54415,-11,1,79.3771,-48.981,2.78731,62.4004,1.06121,3.08475,11,-1,75.4247,37.1389,-18.8384,62.8864,1.20036,-0.469425,-11,1,36.4239,8.19819,-34.1705,-9.58473,-0.269484,-1.33533,260.086203,90.684348,88.707058
106332,200519,694507,11,-1,154.88,-81.4822,-24.143,-129.483,-1.20779,-2.85354,11,-1,79.8343,74.2694,28.0671,-8.355,-0.105039,0.361319,-11,1,128.09,-9.67714,-77.3093,-101.67,-1.08145,-1.69532,-11,1,70.598,10.2856,63.3938,-29.3176,-0.441968,1.40995,339.745353,89.653316,75.471901
106340,200519,694601,11,-1,111.819,-14.2753,54.8358,-96.3991,-1.30146,1.82547,-11,1,73.4912,33.3291,-22.107,-61.6556,-1.21762,-0.585663,11,-1,78.5392,-20.2994,-18.3115,-73.6276,-1.71669,-2.40763,-11,1,14.7311,-6.02844,0.688687,13.4235,1.53474,3.02785,172.30522,75.065086,54.847699
106343,200519,694645,11,-1,102.272,-36.2544,30.4137,90.6657,1.40539,2.44358,11,-1,57.3026,36.7065,-11.8678,42.3718,0.949243,-0.312708,-11,1,109.677,-34.4523,0.821551,104.123,1.82518,3.11775,-11,1,17.3723,13.6636,-6.60856,-8.45154,-0.531459,-0.45049,171.082159,39.334893,31.696413
