Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
57654,194533,784994,13,-1,28.4325,-2.16604,-9.89987,26.5649,1.69138,-1.7862,-13,1,16.294,1.17874,-7.78645,14.2641,1.3559,-1.42055,-11,1,221.869,-7.23803,40.3742,218.045,2.37257,1.74819,11,-1,73.4097,6.79012,-20.2751,70.2267,1.90474,-1.24764,85.372033,60.70225,4.4353
57665,194533,1376296,-13,1,161.64,-10.2572,37.9169,156.795,2.09271,1.83499,13,-1,50.2242,18.7189,18.5337,42.7617,1.26128,0.780426,11,-1,107.36,27.5877,-48.1235,-91.92,-1.27887,-1.05026,-11,1,142.439,-51.6589,1.09793,-132.737,-1.67252,3.12034,460.61958,95.592604,42.488729
57667,194533,1376319,13,-1,26.3799,19.1003,-16.285,-8.11568,-0.317947,-0.706007,-13,1,5.67981,3.40407,-4.53828,-0.255817,-0.045078,-0.927244,-11,1,26.2456,2.94117,-23.4834,11.3449,0.462671,-1.4462,11,-1,82.0113,10.0385,-14.8473,-80.029,-2.20179,-0.976279,94.830773,73.24163,4.205637
57676,194533,1376456,13,-1,20.9607,-7.46522,18.3373,6.88147,0.34093,1.95741,-13,1,5.8066,3.41163,4.43337,-1.55288,-0.274146,0.914911,-11,1,60.2243,1.51572,-18.0216,-57.4447,-1.87278,-1.48689,11,-1,15.488,12.1751,4.39249,8.50587,0.617224,0.346243,91.781104,54.444027,12.375762
57680,194533,1376483,13,-1,92.5741,-30.0534,-44.8705,75.189,1.13347,-2.16095,-13,1,25.7831,6.82191,21.9315,-11.7143,-0.490162,1.26923,11,-1,76.8441,28.8084,71.1021,4.42573,0.057657,1.18584,-11,1,30.1151,25.4959,-14.394,-7.04902,-0.238491,-0.513955,212.034701,94.411278,72.585282
57688,194533,1377502,13,-1,222.756,36.2437,-54.5182,212.919,1.89536,-0.984087,-13,1,138.751,-38.7211,-6.39495,133.085,1.93536,-2.97792,-11,1,183.898,-57.0808,49.3539,-167.704,-1.53891,2.42866,11,-1,19.534,9.61722,-13.8111,-9.91648,-0.559564,-0.962533,536.344393,85.158638,79.495042
57698,194533,1378895,-13,1,73.2294,-68.9752,21.1632,12.5329,0.172848,2.84389,13,-1,9.40168,-6.42655,1.98379,6.56844,0.864735,2.84219,-11,1,320.001,60.3608,-48.1807,310.542,2.09977,-0.67365,11,-1,102.816,24.4278,18.4039,98.1618,1.8827,0.645672,268.939503,60.495081,15.550792
57700,194533,1378900,13,-1,108.526,-41.8054,-12.9854,99.305,1.55764,-2.84042,-13,1,24.6164,15.5205,-15.9412,-10.5333,-0.457326,-0.798771,-11,1,64.6817,23.6069,53.2298,-28.1607,-0.466507,1.15337,11,-1,36.0929,-9.0622,-33.6602,-9.35756,-0.265318,-1.83379,227.738583,91.207674,90.296083
57702,194533,1382245,-13,1,138.319,-85.6327,-5.57205,-108.481,-1.0564,-3.07662,13,-1,43.4023,26.5643,12.2146,-32.0763,-0.948379,0.430984,11,-1,163.475,83.1654,0.605436,-140.738,-1.29687,0.00728,-11,1,72.525,-21.0146,-18.9078,-66.7889,-1.59498,-2.40892,230.614444,98.656358,91.819863
57708,194533,1313233,13,-1,265.309,55.4367,-6.24542,259.377,2.24125,-0.112186,-13,1,13.3031,3.86406,12.7284,-0.140795,-0.010584,1.27606,11,-1,118.017,-58.0783,-19.157,100.935,1.27542,-2.82298,-11,1,21.0367,-3.56679,11.0941,-17.514,-1.19638,1.88186,238.794406,92.259096,82.841313
